"SampleID","Year","Population","Pco1","Pco2","Pco3","Pco4","Pco5","Pco6","Pco7","Pco8","Pco9","Pco10","PC11","Latitude","Longitude"
"SDS23_008F",2023,"Alsum59-2023",0.21034071225642,-0.240815756685046,0.109519406621871,-0.0393856894192333,-0.201577456955245,-0.0996965372591091,-0.105136453183019,-0.204298045089741,0.0326840002079626,-0.178721204811239,0.114768299237573,43.209921,-90.207351
"SDS23_008G",2023,"Alsum59-2023",0.238052507402852,0.175137065938451,0.0115147659730558,0.241926618262621,0.00788903405225579,-0.0386033070415716,0.0630003095377609,-0.106976426459937,0.0508329969673858,0.00701991774047658,-0.0331319588464252,43.209921,-90.207351
"SDS23_008H",2023,"Alsum59-2023",0.228055172936749,-0.14020827486633,0.0103594323981363,-0.0302220616574297,-0.047319037472059,-0.15141297029929,-0.210727966662058,-0.128693617564592,-0.0788717379111371,0.171614571717815,-0.0574039979774061,43.209921,-90.207351
"CPBWGS_39",2015,"Arlington-2015",0.18808424053711,0.157940067031013,-0.228735373180127,-0.225029184537493,-0.0339908401805834,-0.0156610411792078,-0.233831105665632,-0.016904480845012,-0.217407132965827,0.015492870844011,-0.153330765484779,43.30438055,-89.33189999
"CPBWGS_40",2015,"Arlington-2015",-0.431036842300418,-0.129684096093431,-0.100368894914503,-0.0680476647849333,-0.0574695350793402,0.005521479550315,0.0535652268957618,-0.00818734959098504,-0.0549271172350281,0.117798472903608,0.100508173118462,43.30438055,-89.33189999
"CPBWGS_41",2015,"Arlington-2015",0.207324449965475,-0.0132966307865277,0.110856920998604,0.0549776459075864,-0.191817447862364,-0.0267997373031979,-0.231097771806676,-0.107116999485158,-0.00699393963537329,0.118805219604452,-0.0917115196188455,43.30438055,-89.33189999
"CPBWGS_42",2015,"Arlington-2015",-0.466548452169889,-0.25435744153095,-0.00563424957123888,0.156147281759459,-0.0810754528274832,-0.0513920659329078,0.105443196457543,-0.062268546927014,0.00629918104652934,0.0412396989575643,0.00292406204087471,43.30438055,-89.33189999
"CPBWGS_43",2015,"Arlington-2015",0.217468704505928,-0.248377852028557,0.0349419206112039,0.0454788363462985,-0.203258616259134,-0.0607932980730137,0.0803817452189987,-0.00628739000624876,-0.0295621695100007,0.144764339694651,0.0274931495897127,43.30438055,-89.33189999
"SDS23_011A",2023,"Arlington-2023",0.237641385345673,0.100422580328475,0.0413875417187473,-0.0435637628537726,0.0816659643179426,-0.16052331139341,-0.078201092561958,-0.142351293458397,-0.0505349250458326,0.0301997626263045,0.126728936927331,43.30438055,-89.33189999
"SDS23_011B",2023,"Arlington-2023",0.208781535580587,0.291912831217654,-0.111397973392731,-0.0897397427362819,-0.114893913973262,-0.107903540207865,0.0654505950067973,0.0394393701960674,-0.0215053540862979,-0.0391054536336165,0.0732981095980201,43.30438055,-89.33189999
"SDS23_011C",2023,"Arlington-2023",0.215718279572606,-0.172786072367651,-0.0217069686273386,-0.127847265416895,0.0310419307625407,0.028373527320337,0.0779452345227324,-0.107366982972069,-0.0207284553390585,0.0988962160997979,0.00976447684002435,43.30438055,-89.33189999
"SDS23_011D",2023,"Arlington-2023",0.18054952539757,0.169669682096633,-0.127907390930909,-0.356689114933761,-0.0584213369510697,-0.0115155826380038,0.0585469151627735,-0.0108373459035806,-0.0401144472202179,-0.144051641457007,0.0280666735560543,43.30438055,-89.33189999
"SDS23_011E",2023,"Arlington-2023",0.239206661558425,-0.0831337433824282,-0.0626126958575517,0.0749669537118979,0.0592274394252924,-0.0889661938903589,0.121879941544496,-0.0244364344979673,0.00428431318190517,0.0907129211623645,-0.0885030858707337,43.30438055,-89.33189999
"SDS23_011F",2023,"Arlington-2023",-0.550840982392666,-0.282372877159085,-0.26007888742436,0.0558391221480474,-0.290663010043548,0.258930790566745,0.0214185034074024,-0.0290178289971835,-0.0714443549551303,-0.0327055978528086,-0.0277663886936823,43.30438055,-89.33189999
"SDS23_011G",2023,"Arlington-2023",0.202707319800125,0.0337677434370546,-0.183850279797805,0.023422218319582,-0.0977828697779399,0.152991044396022,-0.247560969893108,0.0882732457675719,0.0952730380628064,0.017831984887553,0.00157094228438757,43.30438055,-89.33189999
"SDS23_011H",2023,"Arlington-2023",0.220553829697076,-0.0955627334333781,-0.0104745635338903,-0.156712004415568,0.135600498198803,0.035783369662693,0.020091780585195,-0.0809466541318189,0.176031959253866,-0.18814818193888,-0.216321374637724,43.30438055,-89.33189999
"Arl_2019A",2019,"Arlington-2019",0.249892696513934,-0.260613231633868,-0.00978847027232373,0.0381238048828123,0.0807168483650126,-0.102013728249753,0.0122728665243639,0.166782556572512,0.301247911046827,-0.0920104762963958,0.168349248819912,43.30438055,-89.33189999
"Arl_2019B",2019,"Arlington-2019",0.204891079634683,0.0640503329180347,0.0614540905493399,-0.292135755656247,-0.169833069675305,-0.20011823494978,-0.197832371199803,-0.0794904465996095,-0.152314447524867,0.127865805309549,-0.0533055823969124,43.30438055,-89.33189999
"Arl_2019C",2019,"Arlington-2019",0.172203616373364,0.105091869946167,-0.251322230443471,-0.180254190830736,-0.0668047502960761,0.205726032375215,0.0226174525901593,0.00512331673477513,-0.113030902265366,0.0454195711780972,-0.0426899136937019,43.30438055,-89.33189999
"Arl_2019D",2019,"Arlington-2019",-0.517413433385997,-0.207804542116277,-0.189701542216387,-0.275625170601804,0.0317956721433072,0.00730343344740619,0.0219095288061307,-0.10989124491397,-0.0196732750280433,-0.340449197205693,-0.0816048224390443,43.30438055,-89.33189999
"Arl_2019E",2019,"Arlington-2019",0.213647460671628,-0.318747284912977,-0.0307998649293469,0.0572190291280575,-0.209208461522816,-0.0215038352593493,-0.0672484655604372,0.128019530819119,0.270367547874934,-0.0504340446164113,0.0263919973945861,43.30438055,-89.33189999
"Arl_2019F",2019,"Arlington-2019",-0.458676905500188,-0.0153467229710778,0.375439755949757,0.0139439793968738,-0.207015813635452,-0.0276827505398997,-0.198617494892752,0.03309714910961,-0.191514705276229,0.180588166146593,0.119491574730991,43.30438055,-89.33189999
"Arl_2019G",2019,"Arlington-2019",-0.43271424205399,-0.103046830650311,0.018567869982496,0.138765503291436,0.159467815820499,-0.20610389306908,0.137136610804936,-0.00587938399698833,0.0433511918367314,0.126566493625186,-0.00105890475315143,43.30438055,-89.33189999
"Arl_2019H",2019,"Arlington-2019",0.149929040655085,0.23336366953378,-0.166840356298831,-0.342327203044909,-0.309519501013321,0.0462870639815776,0.0197905778371677,0.0420014487796061,-0.07716276105811,-0.13704222149568,0.117577173915721,43.30438055,-89.33189999
"Arl_2014Pl1E10",2015,"Arlington2015",-0.471646527062719,0.0884367289412807,-0.0809068280255116,0.0587976661481212,0.0129074864415622,0.0936124231923727,-0.157202640477515,-0.114234991125967,0.0378292900271832,-0.0296517637795374,0.0729473057477585,43.30438055,-89.33189999
"Arl_2014Pl1E11",2015,"Arlington2015",0.222651079040916,0.116244477383774,-0.250392181583502,0.193826201387038,0.0143903721346334,-0.12102163724896,-0.112554620996806,0.0499553237119908,-0.0705406449560782,-0.227546355135192,0.275470556516904,43.30438055,-89.33189999
"Arl_2014Pl1E12",2015,"Arlington2015",0.199621773071744,-0.0612223309935185,0.0155951230909276,-0.213306113663438,0.0708426404730079,0.0576662553454868,-0.0717829347710974,0.430453366077615,0.0699940512785102,-0.0484720391069421,-0.0658014986333484,43.30438055,-89.33189999
"C5_2023A",2023,"C5-2023",-0.439859172666849,0.172351660557317,-0.0280940996542126,0.106820675072025,0.227886891723979,-0.127845830998455,0.158289579401528,-0.120010480866684,0.0893798683400472,0.0358194336301188,-0.0894821099282318,44.0455222,-89.6233111
